Rep,Bloc,Trt,Strain,Time,Mass,Number,Mean,Survival,Biomass
Ita1B10,B10,B,Ita1,10,2803,7,400.42857142857144,7,2803
Ita1B10,B10,B,Ita1,11,2733,7,390.42857142857144,7,2733
Ita1B10,B10,B,Ita1,12,2716,7,388,7,2716
Ita1B10,B10,B,Ita1,13,3157,7,451,7,3157
Ita1B10,B10,B,Ita1,14,3395,7,485,7,3395
Ita1B10,B10,B,Ita1,2,2776,9,308.44444444444446,9,2776
Ita1B10,B10,B,Ita1,3,2860,9,317.77777777777777,9,2860
Ita1B10,B10,B,Ita1,4,2878,8,359.75,8,2878
Ita1B10,B10,B,Ita1,5,2821,8,352.625,8,2821
Ita1B10,B10,B,Ita1,6,2838,8,354.75,8,2838
Ita1B10,B10,B,Ita1,7,2998,8,374.75,8,2998
Ita1B10,B10,B,Ita1,8,2954,8,369.25,8,2954
Ita1B10,B10,B,Ita1,9,3079,8,384.875,8,3079
Ita1B2,B2,B,Ita1,0,2367,10,236.7,10,2367
Ita1B2,B2,B,Ita1,1,2306,9,256.22222222222223,9,2306
Ita1B2,B2,B,Ita1,10,3942,9,438,9,3942
Ita1B2,B2,B,Ita1,11,3830,8,478.75,8,3830
Ita1B2,B2,B,Ita1,12,3898,7,556.8571428571429,7,3898
Ita1B2,B2,B,Ita1,13,4248,7,606.8571428571429,7,4248
Ita1B2,B2,B,Ita1,14,4107,7,586.7142857142857,7,4107
Ita1B2,B2,B,Ita1,2,2576,9,286.22222222222223,9,2576
Ita1B2,B2,B,Ita1,3,2811,9,312.3333333333333,9,2811
Ita1B2,B2,B,Ita1,4,2884,9,320.44444444444446,9,2884
Ita1B2,B2,B,Ita1,5,3075,9,341.6666666666667,9,3075
Ita1B2,B2,B,Ita1,6,3083,9,342.55555555555554,9,3083
Ita1B2,B2,B,Ita1,7,3259,9,362.1111111111111,9,3259
Ita1B2,B2,B,Ita1,8,3402,9,378,9,3402
Ita1B2,B2,B,Ita1,9,3602,9,400.22222222222223,9,3602
Ita1B3,B3,B,Ita1,0,1879,10,187.9,10,1879
Ita1B3,B3,B,Ita1,1,1785,8,223.125,8,1785
Ita1B3,B3,B,Ita1,10,2064,6,344,6,2064
Ita1B3,B3,B,Ita1,11,2207,6,367.8333333333333,6,2207
Ita1B3,B3,B,Ita1,12,2287,6,381.1666666666667,6,2287
Ita1B3,B3,B,Ita1,13,2583,6,430.5,6,2583
Ita1B3,B3,B,Ita1,14,2494,6,415.6666666666667,6,2494
Ita1B3,B3,B,Ita1,2,1905,8,238.125,8,1905
Ita1B3,B3,B,Ita1,3,2120,8,265,8,2120
Ita1B3,B3,B,Ita1,4,2207,8,275.875,8,2207
Ita1B3,B3,B,Ita1,5,2175,8,271.875,8,2175
Ita1B3,B3,B,Ita1,6,2240,8,280,8,2240
Ita1B3,B3,B,Ita1,7,2404,8,300.5,8,2404
Ita1B3,B3,B,Ita1,8,2165,7,309.2857142857143,7,2165
Ita1B3,B3,B,Ita1,9,2548,7,364,7,2548
Ita1B4,B4,B,Ita1,0,2378,10,237.8,10,2378
Ita1B4,B4,B,Ita1,1,2936,10,293.6,10,2936
Ita1B4,B4,B,Ita1,10,3677,7,525.2857142857143,7,3677.0000000000005
Ita1B4,B4,B,Ita1,11,3754,7,536.2857142857143,7,3754.0000000000005
Ita1B4,B4,B,Ita1,12,4280,7,611.4285714285714,7,4280
Ita1B4,B4,B,Ita1,13,4580,7,654.2857142857143,7,4580
Ita1B4,B4,B,Ita1,14,4898,7,699.7142857142857,7,4898
Ita1B4,B4,B,Ita1,2,3248,10,324.8,10,3248
Ita1B4,B4,B,Ita1,3,3444,10,344.4,10,3444
Ita1B4,B4,B,Ita1,4,3802,10,380.2,10,3802
Ita1B4,B4,B,Ita1,5,3852,10,385.2,10,3852
Ita1B4,B4,B,Ita1,6,3832,10,383.2,10,3832
Ita1B4,B4,B,Ita1,7,3784,9,420.44444444444446,9,3784
Ita1B4,B4,B,Ita1,8,4217,9,468.55555555555554,9,4217
Ita1B4,B4,B,Ita1,9,3672,7,524.5714285714286,7,3672
Ita1B5,B5,B,Ita1,0,2632,10,263.2,10,2632
Ita1B5,B5,B,Ita1,1,3147,10,314.7,10,3147
Ita1B5,B5,B,Ita1,10,5164,9,573.7777777777778,9,5164
Ita1B5,B5,B,Ita1,11,5756,9,639.5555555555555,9,5756
Ita1B5,B5,B,Ita1,12,6318,9,702,9,6318
Ita1B5,B5,B,Ita1,13,6408,9,712,9,6408
Ita1B5,B5,B,Ita1,14,6802,9,755.7777777777778,9,6802
Ita1B5,B5,B,Ita1,2,3419,9,379.8888888888889,9,3419
Ita1B5,B5,B,Ita1,3,3625,9,402.77777777777777,9,3625
Ita1B5,B5,B,Ita1,4,3960,9,440,9,3960
Ita1B5,B5,B,Ita1,5,4157,9,461.8888888888889,9,4157
Ita1B5,B5,B,Ita1,6,4262,9,473.55555555555554,9,4262
Ita1B5,B5,B,Ita1,7,4377,9,486.3333333333333,9,4377
Ita1B5,B5,B,Ita1,8,4304,9,478.22222222222223,9,4304
Ita1B5,B5,B,Ita1,9,4656,9,517.3333333333334,9,4656
Ita1B6,B6,B,Ita1,0,2232,10,223.2,10,2232
Ita1B6,B6,B,Ita1,1,2412,9,268,9,2412
Ita1B6,B6,B,Ita1,10,4311,9,479,9,4311
Ita1B6,B6,B,Ita1,11,4358,9,484.22222222222223,9,4358
Ita1B6,B6,B,Ita1,12,4750,9,527.7777777777778,9,4750
Ita1B6,B6,B,Ita1,13,5068,9,563.1111111111111,9,5068
Ita1B6,B6,B,Ita1,14,5138,9,570.8888888888889,9,5138
Ita1B6,B6,B,Ita1,2,2878,9,319.77777777777777,9,2878
Ita1B6,B6,B,Ita1,3,3097,9,344.1111111111111,9,3097
Ita1B6,B6,B,Ita1,4,3346,9,371.77777777777777,9,3346
Ita1B6,B6,B,Ita1,5,3274,9,363.77777777777777,9,3274
Ita1B6,B6,B,Ita1,6,3302,9,366.8888888888889,9,3302
Ita1B6,B6,B,Ita1,7,3530,9,392.22222222222223,9,3530
Ita1B6,B6,B,Ita1,8,3852,9,428,9,3852
Ita1B6,B6,B,Ita1,9,4048,9,449.77777777777777,9,4048
Ita1B7,B7,B,Ita1,0,2461,10,246.1,10,2461
Ita1B7,B7,B,Ita1,1,2453,8,306.625,8,2453
Ita1B7,B7,B,Ita1,10,3593,6,598.8333333333334,6,3593
Ita1B7,B7,B,Ita1,11,3846,6,641,6,3846
Ita1B7,B7,B,Ita1,12,4339,6,723.1666666666666,6,4339
Ita1B7,B7,B,Ita1,13,4150,6,691.6666666666666,6,4150
Ita1B7,B7,B,Ita1,14,4427,6,737.8333333333334,6,4427
Ita1B7,B7,B,Ita1,2,2743,8,342.875,8,2743
Ita1B7,B7,B,Ita1,3,3001,8,375.125,8,3001
Ita1B7,B7,B,Ita1,4,3107,8,388.375,8,3107
Ita1B7,B7,B,Ita1,5,3270,8,408.75,8,3270
Ita1B7,B7,B,Ita1,6,3307,8,413.375,8,3307
Ita1B7,B7,B,Ita1,7,3460,8,432.5,8,3460
Ita1B7,B7,B,Ita1,8,3395,7,485,7,3395
Ita1B7,B7,B,Ita1,9,3414,7,487.7142857142857,7,3414
Ita1B8,B8,B,Ita1,0,2630,10,263,10,2630
Ita1B8,B8,B,Ita1,1,2270,7,324.2857142857143,7,2270
Ita1B8,B8,B,Ita1,10,2894,5,578.8,5,2894
Ita1B8,B8,B,Ita1,11,3050,5,610,5,3050
Ita1B8,B8,B,Ita1,12,3037,5,607.4,5,3037
Ita1B8,B8,B,Ita1,13,3107,5,621.4,5,3107
Ita1B8,B8,B,Ita1,14,2943,5,588.6,5,2943
Ita1B8,B8,B,Ita1,2,1780,5,356,5,1780
Ita1B8,B8,B,Ita1,3,1934,5,386.8,5,1934
Ita1B8,B8,B,Ita1,4,2005,5,401,5,2005
Ita1B8,B8,B,Ita1,5,2182,5,436.4,5,2182
Ita1B8,B8,B,Ita1,6,2232,5,446.4,5,2232
Ita1B8,B8,B,Ita1,7,2355,5,471,5,2355
Ita1B8,B8,B,Ita1,8,2461,5,492.2,5,2461
Ita1B8,B8,B,Ita1,9,2490,5,498,5,2490
Ita1B9,B9,B,Ita1,0,1951,10,195.1,10,1951
Ita1B9,B9,B,Ita1,1,1931,10,193.1,10,1931
Ita1B9,B9,B,Ita1,10,2575,6,429.1666666666667,6,2575
Ita1B9,B9,B,Ita1,11,2759,6,459.8333333333333,6,2759
Ita1B9,B9,B,Ita1,12,2884,5,576.8,5,2884
Ita1B9,B9,B,Ita1,13,2884,5,576.8,5,2884
Ita1B9,B9,B,Ita1,14,2896,5,579.2,5,2896
Ita1B9,B9,B,Ita1,2,2054,8,256.75,8,2054
Ita1B9,B9,B,Ita1,3,2059,8,257.375,8,2059
Ita1B9,B9,B,Ita1,4,2203,8,275.375,8,2203
Ita1B9,B9,B,Ita1,5,2302,8,287.75,8,2302
Ita1B9,B9,B,Ita1,6,2158,7,308.2857142857143,7,2158
Ita1B9,B9,B,Ita1,7,2245,7,320.7142857142857,7,2245
Ita1B9,B9,B,Ita1,8,1994,6,332.3333333333333,6,1994
Ita1B9,B9,B,Ita1,9,2328,6,388,6,2328
Ita1C1,B1,C,Ita1,0,2522,10,252.2,10,2522
Ita1C1,B1,C,Ita1,1,2962,10,296.2,10,2962
Ita1C1,B1,C,Ita1,10,3942,9,438,9,3942
Ita1C1,B1,C,Ita1,11,4099,8,512.375,8,4099
Ita1C1,B1,C,Ita1,12,4345,8,543.125,8,4345
Ita1C1,B1,C,Ita1,13,4508,8,563.5,8,4508
Ita1C1,B1,C,Ita1,14,4624,8,578,8,4624
Ita1C1,B1,C,Ita1,2,3062,10,306.2,10,3062
Ita1C1,B1,C,Ita1,3,3372,9,374.6666666666667,9,3372
Ita1C1,B1,C,Ita1,4,2825,9,313.8888888888889,9,2825
Ita1C1,B1,C,Ita1,5,3083,9,342.55555555555554,9,3083
Ita1C1,B1,C,Ita1,6,3253,9,361.44444444444446,9,3253
Ita1C1,B1,C,Ita1,7,3418,9,379.77777777777777,9,3418
Ita1C1,B1,C,Ita1,8,3412,9,379.1111111111111,9,3412
Ita1C1,B1,C,Ita1,9,3502,9,389.1111111111111,9,3502
Ita1C10,B10,C,Ita1,0,2638,10,263.8,10,2638
Ita1C10,B10,C,Ita1,1,2881,10,288.1,10,2881
Ita1C10,B10,C,Ita1,10,5244,10,524.4,10,5244
Ita1C10,B10,C,Ita1,11,5630,10,563,10,5630
Ita1C10,B10,C,Ita1,12,6080,10,608,10,6080
Ita1C10,B10,C,Ita1,13,6162,10,616.2,10,6162
Ita1C10,B10,C,Ita1,14,6437,9,715.2222222222222,9,6437
Ita1C10,B10,C,Ita1,2,3555,10,355.5,10,3555
Ita1C10,B10,C,Ita1,3,3789,10,378.9,10,3789
Ita1C10,B10,C,Ita1,4,4267,10,426.7,10,4267
Ita1C10,B10,C,Ita1,5,4230,10,423,10,4230
Ita1C10,B10,C,Ita1,6,4237,10,423.7,10,4237
Ita1C10,B10,C,Ita1,7,4306,10,430.6,10,4306
Ita1C10,B10,C,Ita1,8,4578,10,457.8,10,4578
Ita1C10,B10,C,Ita1,9,4717,10,471.7,10,4717
Ita1C2,B2,C,Ita1,0,2285,10,228.5,10,2285
Ita1C2,B2,C,Ita1,1,2626,10,262.6,10,2626
Ita1C2,B2,C,Ita1,10,4907,10,490.7,10,4907
Ita1C2,B2,C,Ita1,11,5018,10,501.8,10,5018
Ita1C2,B2,C,Ita1,12,5284,10,528.4,10,5284
Ita1C2,B2,C,Ita1,13,5704,10,570.4,10,5704
Ita1C2,B2,C,Ita1,14,5950,10,595,10,5950
Ita1C2,B2,C,Ita1,2,3335,10,333.5,10,3335
Ita1C2,B2,C,Ita1,3,3321,10,332.1,10,3321
Ita1C2,B2,C,Ita1,4,3483,10,348.3,10,3483
Ita1C2,B2,C,Ita1,5,3753,10,375.3,10,3753
Ita1C2,B2,C,Ita1,6,3913,10,391.3,10,3913
Ita1C2,B2,C,Ita1,7,3796,10,379.6,10,3796
Ita1C2,B2,C,Ita1,8,3972,10,397.2,10,3972
Ita1C2,B2,C,Ita1,9,4388,10,438.8,10,4388
Ita1C3,B3,C,Ita1,0,1975,10,197.5,10,1975
Ita1C3,B3,C,Ita1,1,2383,10,238.3,10,2383
Ita1C3,B3,C,Ita1,10,5250,10,525,10,5250
Ita1C3,B3,C,Ita1,11,5253,10,525.3,10,5253
Ita1C3,B3,C,Ita1,12,5589,10,558.9,10,5589
Ita1C3,B3,C,Ita1,13,5948,10,594.8,10,5948
Ita1C3,B3,C,Ita1,14,5761,10,576.1,10,5761
Ita1C3,B3,C,Ita1,2,3109,10,310.9,10,3109
Ita1C3,B3,C,Ita1,3,3379,10,337.9,10,3379
Ita1C3,B3,C,Ita1,4,3689,10,368.9,10,3689
Ita1C3,B3,C,Ita1,5,3758,10,375.8,10,3758
Ita1C3,B3,C,Ita1,6,3844,10,384.4,10,3844
Ita1C3,B3,C,Ita1,7,4004,10,400.4,10,4004
Ita1C3,B3,C,Ita1,8,3893,10,389.3,10,3893
Ita1C3,B3,C,Ita1,9,4557,10,455.7,10,4557
Ita1C4,B4,C,Ita1,0,2425,10,242.5,10,2425
Ita1C4,B4,C,Ita1,1,2139,10,213.9,10,2139
Ita1C4,B4,C,Ita1,10,4972,10,497.2,10,4972
Ita1C4,B4,C,Ita1,11,5621,10,562.1,10,5621
Ita1C4,B4,C,Ita1,12,5864,10,586.4,10,5864
Ita1C4,B4,C,Ita1,13,6188,10,618.8,10,6188
Ita1C4,B4,C,Ita1,14,6568,10,656.8,10,6568
Ita1C4,B4,C,Ita1,2,3652,10,365.2,10,3652
Ita1C4,B4,C,Ita1,3,3541,10,354.1,10,3541
Ita1C4,B4,C,Ita1,4,3768,10,376.8,10,3768
Ita1C4,B4,C,Ita1,5,3905,10,390.5,10,3905
Ita1C4,B4,C,Ita1,6,4131,10,413.1,10,4131
Ita1C4,B4,C,Ita1,7,4147,10,414.7,10,4147
Ita1C4,B4,C,Ita1,8,4210,10,421,10,4210
Ita1C4,B4,C,Ita1,9,4577,10,457.7,10,4577
Ita1C5,B5,C,Ita1,0,2292,10,229.2,10,2292
Ita1C5,B5,C,Ita1,1,2295,10,229.5,10,2295
Ita1C5,B5,C,Ita1,10,4574,9,508.22222222222223,9,4574
Ita1C5,B5,C,Ita1,11,4863,9,540.3333333333334,9,4863
Ita1C5,B5,C,Ita1,12,5442,10,544.2,9,4897.8
Ita1C5,B5,C,Ita1,13,5323,9,591.4444444444445,9,5323
Ita1C5,B5,C,Ita1,14,5673,9,630.3333333333334,9,5673
Ita1C5,B5,C,Ita1,2,2817,10,281.7,10,2817
Ita1C5,B5,C,Ita1,3,3013,9,334.77777777777777,9,3013
Ita1C5,B5,C,Ita1,4,3181,9,353.44444444444446,9,3181
Ita1C5,B5,C,Ita1,5,3534,9,392.6666666666667,9,3534
Ita1C5,B5,C,Ita1,6,3466,9,385.1111111111111,9,3466
Ita1C5,B5,C,Ita1,7,3588,9,398.6666666666667,9,3588
Ita1C5,B5,C,Ita1,8,3724,9,413.77777777777777,9,3724
Ita1C5,B5,C,Ita1,9,4247,9,471.8888888888889,9,4247
Ita1C6,B6,C,Ita1,0,2178,10,217.8,10,2178
Ita1C6,B6,C,Ita1,1,2880,10,288,10,2880
Ita1C6,B6,C,Ita1,10,5349,10,534.9,10,5349
Ita1C6,B6,C,Ita1,11,5533,10,553.3,10,5533
Ita1C6,B6,C,Ita1,12,5863,10,586.3,10,5863
Ita1C6,B6,C,Ita1,13,6066,10,606.6,10,6066
Ita1C6,B6,C,Ita1,14,6281,10,628.1,10,6281
Ita1C6,B6,C,Ita1,2,3208,10,320.8,10,3208
Ita1C6,B6,C,Ita1,3,3491,10,349.1,10,3491
Ita1C6,B6,C,Ita1,4,3701,10,370.1,10,3701
Ita1C6,B6,C,Ita1,5,3797,10,379.7,10,3797
Ita1C6,B6,C,Ita1,6,3861,10,386.1,10,3861
Ita1C6,B6,C,Ita1,7,4093,10,409.3,10,4093
Ita1C6,B6,C,Ita1,8,4736,10,473.6,10,4736
Ita1C6,B6,C,Ita1,9,4950,10,495,10,4950
Ita1C7,B7,C,Ita1,0,2207,10,220.7,10,2207
Ita1C7,B7,C,Ita1,1,2730,10,273,10,2730
Ita1C7,B7,C,Ita1,10,4374,9,486,9,4374
Ita1C7,B7,C,Ita1,11,4401,9,489,9,4401
Ita1C7,B7,C,Ita1,12,4663,9,518.1111111111111,9,4663
Ita1C7,B7,C,Ita1,13,4948,9,549.7777777777778,9,4948
Ita1C7,B7,C,Ita1,14,5238,9,582,9,5238
Ita1C7,B7,C,Ita1,2,3345,10,334.5,10,3345
Ita1C7,B7,C,Ita1,3,3441,10,344.1,10,3441
Ita1C7,B7,C,Ita1,4,3806,10,380.6,10,3806
Ita1C7,B7,C,Ita1,5,3830,10,383,10,3830
Ita1C7,B7,C,Ita1,6,3865,10,386.5,10,3865
Ita1C7,B7,C,Ita1,7,4088,10,408.8,10,4088
Ita1C7,B7,C,Ita1,8,4473,10,447.3,10,4473
Ita1C7,B7,C,Ita1,9,4344,10,434.4,10,4344
Ita1C8,B8,C,Ita1,0,1886,10,188.6,10,1886
Ita1C8,B8,C,Ita1,1,2317,10,231.7,10,2317
Ita1C8,B8,C,Ita1,10,4163,9,462.55555555555554,9,4163
Ita1C8,B8,C,Ita1,11,4351,9,483.44444444444446,9,4351
Ita1C8,B8,C,Ita1,12,4409,9,489.8888888888889,9,4409
Ita1C8,B8,C,Ita1,13,4578,9,508.6666666666667,9,4578
Ita1C8,B8,C,Ita1,14,4438,9,493.1111111111111,9,4438
Ita1C8,B8,C,Ita1,2,2713,10,271.3,10,2713
Ita1C8,B8,C,Ita1,3,2956,10,295.6,10,2956
Ita1C8,B8,C,Ita1,4,3047,10,304.7,10,3047
Ita1C8,B8,C,Ita1,5,3128,10,312.8,10,3128
Ita1C8,B8,C,Ita1,6,3338,10,333.8,10,3338
Ita1C8,B8,C,Ita1,7,3469,10,346.9,10,3469
Ita1C8,B8,C,Ita1,8,3975,10,397.5,10,3975
Ita1C8,B8,C,Ita1,9,4072,10,407.2,10,4072
Ita1C9,B9,C,Ita1,0,2770,10,277,10,2770
Ita1C9,B9,C,Ita1,1,3244,10,324.4,10,3244
Ita1C9,B9,C,Ita1,10,5383,9,598.1111111111111,9,5383
Ita1C9,B9,C,Ita1,11,5876,9,652.8888888888889,9,5876
Ita1C9,B9,C,Ita1,12,6191,9,687.8888888888889,9,6191
Ita1C9,B9,C,Ita1,13,6657,9,739.6666666666666,9,6657
Ita1C9,B9,C,Ita1,14,7536,9,837.3333333333334,9,7536
Ita1C9,B9,C,Ita1,2,3655,10,365.5,10,3655
Ita1C9,B9,C,Ita1,3,3878,10,387.8,10,3878
Ita1C9,B9,C,Ita1,4,4260,10,426,10,4260
Ita1C9,B9,C,Ita1,5,4453,10,445.3,10,4453
Ita1C9,B9,C,Ita1,6,4584,10,458.4,10,4584
Ita1C9,B9,C,Ita1,7,4588,10,458.8,10,4588
Ita1C9,B9,C,Ita1,8,4319,9,479.8888888888889,9,4319
Ita1C9,B9,C,Ita1,9,4548,9,505.3333333333333,9,4548
Ita2B1,B1,B,Ita2,0,2452,10,245.2,10,2452
Ita2B1,B1,B,Ita2,1,3121,10,312.1,10,3121
Ita2B1,B1,B,Ita2,10,4510,9,501.1111111111111,9,4510
Ita2B1,B1,B,Ita2,11,3912,7,558.8571428571429,7,3912
Ita2B1,B1,B,Ita2,12,3710,6,618.3333333333334,6,3710
Ita2B1,B1,B,Ita2,13,3703,6,617.1666666666666,6,3703
Ita2B1,B1,B,Ita2,14,3685,6,614.1666666666666,6,3685
Ita2B1,B1,B,Ita2,2,3349,10,334.9,10,3349
Ita2B1,B1,B,Ita2,3,3487,10,348.7,10,3487
Ita2B1,B1,B,Ita2,4,3550,10,355,10,3550
Ita2B1,B1,B,Ita2,5,3727,10,372.7,10,3727
Ita2B1,B1,B,Ita2,6,3740,10,374,10,3740
Ita2B1,B1,B,Ita2,7,3880,10,388,10,3880
Ita2B1,B1,B,Ita2,8,3367,9,374.1111111111111,9,3367
Ita2B1,B1,B,Ita2,9,3627,9,403,9,3627
Ita2B10,B10,B,Ita2,0,2426,10,242.6,10,2426
Ita2B10,B10,B,Ita2,1,3178,10,317.8,10,3178
Ita2B10,B10,B,Ita2,10,5424,10,542.4,10,5424
Ita2B10,B10,B,Ita2,11,5862,10,586.2,10,5862
Ita2B10,B10,B,Ita2,12,6397,10,639.7,10,6397
Ita2B10,B10,B,Ita2,13,6099,9,677.6666666666666,9,6099
Ita2B10,B10,B,Ita2,14,5709,9,634.3333333333334,9,5709
Ita2B10,B10,B,Ita2,2,3624,10,362.4,10,3624
Ita2B10,B10,B,Ita2,3,3745,10,374.5,10,3745
Ita2B10,B10,B,Ita2,4,3883,10,388.3,10,3883
Ita2B10,B10,B,Ita2,5,4104,10,410.4,10,4104
Ita2B10,B10,B,Ita2,6,4025,10,402.5,10,4025
Ita2B10,B10,B,Ita2,7,4238,10,423.8,10,4238
Ita2B10,B10,B,Ita2,8,4350,10,435,10,4350
Ita2B10,B10,B,Ita2,9,5018,10,501.8,10,5018
Ita2B2,B2,B,Ita2,0,2661,10,266.1,10,2661
Ita2B2,B2,B,Ita2,1,2524,8,315.5,8,2524
Ita2B2,B2,B,Ita2,10,4400,8,550,8,4400
Ita2B2,B2,B,Ita2,11,4096,8,512,8,4096
Ita2B2,B2,B,Ita2,12,4411,7,630.1428571428571,7,4411
Ita2B2,B2,B,Ita2,13,4742,7,677.4285714285714,7,4742
Ita2B2,B2,B,Ita2,14,4880,7,697.1428571428571,7,4880
Ita2B2,B2,B,Ita2,2,2840,8,355,8,2840
Ita2B2,B2,B,Ita2,3,3255,8,406.875,8,3255
Ita2B2,B2,B,Ita2,4,3348,8,418.5,8,3348
Ita2B2,B2,B,Ita2,5,3583,8,447.875,8,3583
Ita2B2,B2,B,Ita2,6,3686,8,460.75,8,3686
Ita2B2,B2,B,Ita2,7,3887,8,485.875,8,3887
Ita2B2,B2,B,Ita2,8,3865,8,483.125,8,3865
Ita2B2,B2,B,Ita2,9,4008,8,501,8,4008
Ita2B3,B3,B,Ita2,0,2527,10,252.7,10,2527
Ita2B3,B3,B,Ita2,1,3223,10,322.3,10,3223
Ita2B3,B3,B,Ita2,10,5090,10,509,10,5090
Ita2B3,B3,B,Ita2,11,4786,9,531.7777777777778,9,4786
Ita2B3,B3,B,Ita2,12,5275,9,586.1111111111111,9,5275
Ita2B3,B3,B,Ita2,13,5258,8,657.25,8,5258
Ita2B3,B3,B,Ita2,14,4738,7,676.8571428571429,7,4738
Ita2B3,B3,B,Ita2,2,3554,10,355.4,10,3554
Ita2B3,B3,B,Ita2,3,3580,10,358,10,3580
Ita2B3,B3,B,Ita2,4,4000,10,400,10,4000
Ita2B3,B3,B,Ita2,5,4075,10,407.5,10,4075
Ita2B3,B3,B,Ita2,6,4280,10,428,10,4280
Ita2B3,B3,B,Ita2,7,4383,10,438.3,10,4383
Ita2B3,B3,B,Ita2,8,4274,10,427.4,10,4274
Ita2B3,B3,B,Ita2,9,4268,10,426.8,10,4268
Ita2B4,B4,B,Ita2,0,2231,10,223.1,10,2231
Ita2B4,B4,B,Ita2,1,2584,10,258.4,10,2584
Ita2B4,B4,B,Ita2,10,5048,10,504.8,10,5048
Ita2B4,B4,B,Ita2,11,5130,10,513,10,5130
Ita2B4,B4,B,Ita2,12,5136,10,513.6,10,5136
Ita2B4,B4,B,Ita2,13,5331,10,533.1,10,5331
Ita2B4,B4,B,Ita2,14,5266,9,585.1111111111111,9,5266
Ita2B4,B4,B,Ita2,2,3106,10,310.6,10,3106
Ita2B4,B4,B,Ita2,3,3302,10,330.2,10,3302
Ita2B4,B4,B,Ita2,4,3798,10,379.8,10,3798
Ita2B4,B4,B,Ita2,5,3727,10,372.7,10,3727
Ita2B4,B4,B,Ita2,6,3836,10,383.6,10,3836
Ita2B4,B4,B,Ita2,7,3793,10,379.3,10,3793
Ita2B4,B4,B,Ita2,8,4259,10,425.9,10,4259
Ita2B4,B4,B,Ita2,9,4348,10,434.8,10,4348
Ita2B5,B5,B,Ita2,0,2500,10,250,10,2500
Ita2B5,B5,B,Ita2,1,2928,10,292.8,10,2928
Ita2B5,B5,B,Ita2,10,5400,10,540,10,5400
Ita2B5,B5,B,Ita2,11,5568,10,556.8,10,5568
Ita2B5,B5,B,Ita2,12,5875,10,587.5,10,5875
Ita2B5,B5,B,Ita2,13,5483,9,609.2222222222222,9,5483
Ita2B5,B5,B,Ita2,14,5696,9,632.8888888888889,9,5696
Ita2B5,B5,B,Ita2,2,3462,10,346.2,10,3462
Ita2B5,B5,B,Ita2,3,3781,10,378.1,10,3781
Ita2B5,B5,B,Ita2,4,3574,10,357.4,10,3574
Ita2B5,B5,B,Ita2,5,4041,10,404.1,10,4041
Ita2B5,B5,B,Ita2,6,4314,10,431.4,10,4314
Ita2B5,B5,B,Ita2,7,4207,10,420.7,10,4207
Ita2B5,B5,B,Ita2,8,4500,10,450,10,4500
Ita2B5,B5,B,Ita2,9,4726,10,472.6,10,4726
Ita2B6,B6,B,Ita2,0,1902,10,190.2,10,1902
Ita2B6,B6,B,Ita2,1,2166,8,270.75,8,2166
Ita2B6,B6,B,Ita2,10,3803,8,475.375,8,3803
Ita2B6,B6,B,Ita2,11,3863,8,482.875,8,3863
Ita2B6,B6,B,Ita2,12,3984,8,498,8,3984
Ita2B6,B6,B,Ita2,13,4129,8,516.125,8,4129
Ita2B6,B6,B,Ita2,14,4256,8,532,8,4256
Ita2B6,B6,B,Ita2,2,2399,8,299.875,8,2399
Ita2B6,B6,B,Ita2,3,2500,8,312.5,8,2500
Ita2B6,B6,B,Ita2,4,2664,8,333,8,2664
Ita2B6,B6,B,Ita2,5,2706,8,338.25,8,2706
Ita2B6,B6,B,Ita2,6,2765,8,345.625,8,2765
Ita2B6,B6,B,Ita2,7,3087,8,385.875,8,3087
Ita2B6,B6,B,Ita2,8,3529,8,441.125,8,3529
Ita2B6,B6,B,Ita2,9,3602,8,450.25,8,3602
Ita2B7,B7,B,Ita2,0,2266,10,226.6,10,2266
Ita2B7,B7,B,Ita2,1,2277,8,284.625,8,2277
Ita2B7,B7,B,Ita2,10,3874,8,484.25,8,3874
Ita2B7,B7,B,Ita2,11,3906,8,488.25,8,3906
Ita2B7,B7,B,Ita2,12,4681,8,585.125,8,4681
Ita2B7,B7,B,Ita2,13,4879,8,609.875,8,4879
Ita2B7,B7,B,Ita2,14,4975,8,621.875,8,4975
Ita2B7,B7,B,Ita2,2,2579,8,322.375,8,2579
Ita2B7,B7,B,Ita2,3,2767,8,345.875,8,2767
Ita2B7,B7,B,Ita2,4,3073,8,384.125,8,3073
Ita2B7,B7,B,Ita2,5,3178,8,397.25,8,3178
Ita2B7,B7,B,Ita2,6,3311,8,413.875,8,3311
Ita2B7,B7,B,Ita2,7,3246,8,405.75,8,3246
Ita2B7,B7,B,Ita2,8,3256,8,407,8,3256
Ita2B7,B7,B,Ita2,9,3660,8,457.5,8,3660
Ita2B8,B8,B,Ita2,0,2940,10,294,10,2940
Ita2B8,B8,B,Ita2,1,2405,8,300.625,8,2405
Ita2B8,B8,B,Ita2,10,3751,7,535.8571428571429,7,3751
Ita2B8,B8,B,Ita2,11,3484,6,580.6666666666666,6,3484
Ita2B8,B8,B,Ita2,12,3484,6,580.6666666666666,6,3484
Ita2B8,B8,B,Ita2,13,3327,5,665.4,5,3327
Ita2B8,B8,B,Ita2,14,3373,5,674.6,5,3373
Ita2B8,B8,B,Ita2,2,2701,8,337.625,8,2701
Ita2B8,B8,B,Ita2,3,2924,8,365.5,8,2924
